global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
9304.89043737357	n/a	86580986.0515261	n/a	7925.878883100851	n/a	62819556.069584	n/a	6663.111252068104	n/a	n/a	44397051.55743657	6698.364956223806	10152.43946933573	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0501899	n/a	n/a	0.00251902606201	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a
9267.74821741357	-37.14221996000015	85891157.0213724	1379.5445035570333	7730.5632069393905	-195.3156761614609	59761607.49648503	38148.21335440868	6653.938118885314	-9.17313318278957	84.14637238919511	44274892.48995503	6672.303762819656	9961.6006745004	1.053749	38.309441	0.074651152	0.0536278	-0.0616527898	-0.0452467676	0.0743852356	-0.1450200786	0.1359421839	-0.0291880586	0.0443346745	-0.0442435488	0.0363690775	-0.1670422134	0.0306852872	-0.1469316443	0.0231094613	-0.0762192929	0.2603981391	-0.3210868814	0.2688802433	-0.0659607871	0.0688489398	-0.1815040065	0.0138501261	-0.0091190118	0.1361717192	-0.1094461643	0.0426068614	-0.1226762544	0.0737193976	-0.0499086485	0.0848258478	-0.0087843292	0.009697674	-0.1099825227	0.0882142316	-0.1802453356	0.078352212	-0.0027290108	0.0598559383	-0.039600748	0.1078751273	-0.0449240629	0.0643412037	0.0036414349	-0.0193267434	0.0362901718	-0.0158184411	-0.0093923174	-0.0399993756	0.0759362549	-0.0643203273	-0.0269163503	0.0435312466	0.0303415946	-0.1069921841	-0.0115834348	0.0072904377	0.0770095883	-0.0578949254	0.0469536899	-0.1398781682	0.0668638647	-0.1586886042	0.0131885478	-0.0021501493	0.0111541824	-0.0997926685	0.0172761214	-0.0635725032	-0.0365551799	0.0217604532	-0.0573075725	0.0095187274	-0.0356164506	0.0231700939	-0.0469792365	0.0841746231	-0.0171560187	0.0240834325	-0.0285163895	0.0336615157	-0.033272294	0.0330194962	-0.0168633123	-0.0456506383	0.0209999352	-0.0328032709	-0.0292422578	0.0809587868	-0.0324231357	-0.1524817251	0.0126321747	0.0993932581	-0.0554064869	-0.0808101353	-0.004808732	0.1122680623	-0.1162459664	-0.0947071899	0.0358394592	0.0148560229	0.0480700277	-0.1801697294	-0.0144279436	-0.1085462577	0.1390642363	-0.065869479	-0.0457465289	-0.069720621	-0.0554134444	0.051851846	0.0662868231	-0.0159601587	-0.0044648923	-0.048516007	-0.0822352193	0.0860063088	0.0150280323	-0.0331384314	-0.0420236204	-0.0293498893	-0.0367139249	-0.0508815852	0.0878335104	0.0196381084	0.0431478681	-0.0452718726	-0.1160496778	0.0269247903	0.0203395823	0.040367398	0.0626891861	-0.0550738636	-0.0013135933	-0.0393555316	0.0345039105	0.0489690665	-0.0680007485	-0.0269754496	-0.0286527621	0.0769236519	0.1708501795	-0.0100548446	0.1044384999	-0.009419537	-0.184136344	0.103129788	-0.0070897433	0.0841075297	-0.0470157524	0.14647701	-0.0506254072	0.0291851949	-0.0141395086	0.0908513493	-0.0202011231	0.0399678996	-0.0111730149	0.0399168582	-0.1458982364	0.0527787455	-0.1076358452	0.0365697372	-0.1292242241	0.0412696012	-0.0379986093	0.0259224484	0.0020525297	0.044763627	-0.0532724181	0.0585836204	-0.0882528144	0.089942555	0.0503803049	-0.1211755712	0.0369150368	0.0315900682	0.1268881749	-0.0420841067	-0.0238004533	-0.0820262467	0.0541810212	0.028086053	-0.0417017645	-0.067250155	-0.1159712902	0.1020830298	0.0950234715	-0.0113058493	-0.0960482234	0.0710211813	0.025679666	0.0332299559	0.0112392959	-0.0241682533	-0.0586733669	-0.0433808038	0.1193843025	0.0193883373	0.0032206155	0.0381122441	-0.056807603	-0.1025474105	0.0057136153	0.0034694412	0.0611396893	0.0053162975	-0.0827107965	-0.0148428688	-0.0319696787	0.0099742133	0.0004789912	0.0015161277	0.0264655267	0.0385332981	-0.0156416811	-0.069972695	-0.03815225	0.0393995724	0.0471929651	-0.1847802739	0.0473497508	0.0340182228	0.0136323007	0.0645118211	-0.15306804	0.1450080328	-0.0141639328	0.0317215421	-0.0301332201	0.045514592	0.0482813331	-0.0205931642	0.0883760503	-0.1062707904	0.0054315941	-0.0164603086	0.0796024152	-0.0280911138	0.0598043058	-0.0139802798	0.05171611	-0.0293010744	0.0340227147	0.1023254415	0.0	-7.7972e-05	-7.7972e-05	6.079632784000001e-09	6.079632784000001e-09	0.0479353	0.0479353	0.00229779298609	0.00229779298609	0.0486415	-0.0015484	2.3975425600000167e-06	0.00236599552225	0.000440345	0.000440345	1.9390371902500002e-07	1.9390371902500002e-07	-6.14446e-05	-6.14446e-05	3.77543886916e-09	3.77543886916e-09	0.0	0.0	0.0	0.0
9252.72218546912	-15.026031944449642	85612867.84147245	225.7816359956211	7679.529459287463	-51.03374765192712	58975172.716064	2604.4433994005763	6649.791483961692	-4.146634923621605	17.194581189798352	44219726.78016945	6661.747603378794	9904.177732184611	0.961271	34.94738	0.037073918	0.022895	-0.0927073458	0.0610367037	0.0846027735	-0.1458504157	0.1305018568	-0.0570174996	0.0274743742	0.1083798281	0.067161821	-0.1627163705	0.1164166701	-0.0118048702	-0.0612926641	-0.0210057824	0.2006392232	-0.2743242794	0.249871466	0.0702614179	0.0251804325	-0.0437019094	0.0296143484	-0.0111116888	0.0068504789	-0.0565455494	0.0029160519	-0.0368927636	0.0530047755	0.0137677742	0.0518985464	-0.0594393909	0.0167148116	-0.1453645118	0.0550466512	0.0403680224	-0.0568422836	0.045551856	0.0098922519	-0.0638913678	-0.0220835256	0.0869776223	-0.0615292513	0.0662633374	-0.0088589511	0.0279546844	0.0407045293	-0.0474432816	-0.0308559582	-0.0620200009	0.0724984275	-0.0125042008	0.1245944269	-0.0391153895	0.057706174	-0.0407345399	0.0855953227	0.0042774596	-0.0907743388	-0.0639701208	-0.1556890717	0.0188437884	-0.017476628	0.0118098459	0.0422969924	0.0410357016	-0.0613439983	0.095579436	0.0747269824	0.0028824452	-0.0777357835	-0.0664133938	-0.002253869	0.1128642479	-0.0173442039	-0.0813148116	-0.0216820571	-0.1041281554	0.0537092624	-0.124288737	-0.0078480832	-0.0202439934	0.0178957407	-0.0445639445	0.0188693808	0.1523770187	0.0938610099	-0.1538376292	0.0240582194	-0.0075685353	-0.1468635586	0.0117666436	-0.0134658411	-0.0569198161	-0.0501849404	-0.0452070048	0.0335570999	-0.0475192819	-0.1137774363	-0.0419151108	0.0217761293	0.0844029879	-0.0694991063	-0.0844532247	-0.0488176672	0.0685163875	0.0257904025	0.0085549841	-0.0010909999	0.1114733234	0.1161368281	-0.0122012841	-0.0535654476	-0.0492417615	-0.0336946207	-0.0245821665	0.0074310126	0.0896430747	0.0802464441	0.0468245587	-0.0731179667	-0.1284692702	0.0058183228	0.0303857919	-0.0376262586	-0.0354518893	-0.0722982892	-0.0094125608	-0.0859657868	-0.0176748894	-0.0211678913	-0.0131299067	-0.079832619	0.0197904725	-0.0790428981	0.0240540485	0.0154750571	0.0258360606	-0.0565024985	-0.0781241314	-0.0506910781	0.1893501434	0.040982898	-0.0272747881	0.0222624068	-0.11072266	0.066061662	-0.1221682369	0.0030131171	-0.0391343277	0.0768173637	-0.0605964293	0.0638187425	-0.0084730062	0.1421094605	-0.0752013039	0.1168520305	-0.072202256	0.070957313	-0.0731486537	-0.0611075234	-0.0346983869	0.1289120726	-0.1406063359	-0.0162451836	-0.0075924447	-0.0462314692	0.0082900457	0.0467465423	-0.1499776779	0.0446181726	-0.0843218217	0.1135714922	0.0159188792	-0.105659419	0.0681018498	-0.0298115309	0.0752446685	-0.0190139908	-0.1277614361	-0.0486053076	0.0030923366	0.0827865662	-0.0223216083	-0.0619738068	-0.0437560076	0.0803175026	0.0402340649	0.0551039444	-0.0237707508	-0.0497037898	-0.0010991604	0.0766658229	-0.0272350612	0.1175833454	-0.06431861	-0.0172772666	-0.0709858872	0.090877367	0.0353201452	0.0263530015	-0.1201356826	0.0183109579	0.0153491207	-0.032102441	-0.061285887	0.0791556426	-0.0280430166	-0.1135532882	0.0795370067	5.14497e-05	0.1047017092	0.0775779076	0.0413811514	-0.0267509678	0.0325668032	-0.0513959022	-0.0006386068	-0.007426881	0.0965318035	-0.1925015077	0.0248402789	-0.0655001242	0.0367127278	0.0480783685	-0.2205746824	0.0821539984	0.0207226609	0.005809037	0.0541334909	0.0187808728	0.0766441763	-0.0582334322	0.008933492	-0.1122923804	-0.0202291605	-0.0051867451	0.1242216787	-0.1737908128	0.0702291611	-0.0462744703	-0.0161047872	0.0029382663	0.1668861395	0.1022977589	0.0	0.000151356	0.000229328	2.2908638736e-08	5.2591331584e-08	0.0267263	-0.021209	0.00071429511169	0.0004498216809999	0.0569691	0.0083276	6.934892176000007e-05	0.00324547835481	0.000496541	5.619599999999995e-05	3.157990415999994e-09	2.46552964681e-07	-1.99215e-05	4.152310000000001e-05	3.9686616225e-10	1.7241678336100006e-09	4.84407e-05	4.84407e-05	2.34650141649e-09	2.34650141649e-09
9247.575796159894	-5.146389309225924	85517658.1057223	26.48532292211488	7645.02658704301	-34.5028722444531	58446431.5165945	1190.448193117052	6646.019671108703	-3.77181285298957	14.226572197977315	44169577.46876383	6656.93712020605	9906.466955923152	1.005912	36.570293	0.039946226	0.0222602	0.0498885305	0.0925963349	0.1067458975	-0.1193575152	0.1506643712	-0.0735690527	-0.0022299971	0.0743759574	-0.0988719709	-0.1133408459	0.1107290486	-0.0484928266	-0.0411483588	-0.0006225101	0.0653060217	-0.0500568697	0.0970368794	-0.0441791665	0.0114413184	0.046887308	-0.0980861786	-0.0491044983	-0.0541832927	0.1250959298	-0.0708381943	0.0387340762	-0.066436241	-0.119936414	-0.1434577029	0.1184133628	0.0120694898	-0.0842441573	-0.015275164	0.138811277	-0.1475319496	-0.1328982248	0.0708362611	-0.0755693523	0.0354270616	0.0576780239	0.0160943192	0.1283515004	0.0683784845	0.0137126964	0.0234111723	0.0705338961	-0.0510861814	0.0398229396	0.0384841431	0.0982527993	-0.1298632784	-0.016208508	0.1055267489	-0.0264945206	0.016856757	0.0449736578	0.0578125634	-0.0901016175	-0.171700261	-0.015652584	-0.0476878989	-0.0744515851	0.0267214122	0.0884724798	-0.1085678446	0.0522432016	0.0687549262	0.0263080999	-0.1002567145	-0.0448268058	-0.0715045288	0.0667199551	-0.0447275655	-0.1476756989	-0.0286723114	-0.0062747647	-0.1018464943	0.0024050475	-0.0466627866	0.0568440156	0.0173434153	-0.0261060859	-0.0137269604	-0.0698162937	0.0856951412	-0.1180430812	-0.1029082508	-0.0542008219	0.1234124507	0.0527567987	0.0420807639	-0.0411153607	0.085154345	-0.11005845	0.0613128832	0.0804937738	-0.0521723774	-0.0006519089	0.0629789837	0.0934992241	0.0012358953	-0.0682136677	0.0101274614	0.0944786247	0.0301336716	0.0078195515	0.121777854	0.1075885486	0.0181852779	-0.027867254	0.0284324666	-0.032757497	0.1197744315	-0.0066932908	-0.0526149522	0.0473714422	-0.002652092	-0.0442047793	0.038571012	0.0178021501	-0.0807136538	0.0910591088	-0.0161243011	-0.0832641581	0.0487359905	-0.0507788365	0.0863485893	-0.0389138475	0.0019808919	0.0451079796	0.0159613625	0.0552979325	-0.0431298417	-0.043108865	-0.0208522685	0.0086686161	0.0151547325	0.0735040959	-0.082892378	0.1566531913	0.0529176539	0.050747806	0.0062759839	-0.1139070904	-0.033203762	-0.1899349995	-0.0615189661	0.0029268702	0.0896768743	0.0392754263	0.0919565355	-0.0323310984	0.0674895693	-0.0594053879	-0.0116573306	0.0257083578	0.0432355859	0.0184964918	-0.1529315923	0.0081285471	-0.0656602129	0.0040204595	-0.0115370758	0.0338176694	0.0477970776	-0.11770472	0.1343745766	0.0189710535	0.025001479	0.1035617816	0.0280064596	-0.0664842951	-0.0493261953	0.0391563234	-0.0622967103	-0.0054006543	0.0096131838	-0.0365618595	0.01018628	-0.0398977613	-0.0488180023	0.1272396416	-0.1645448099	0.0108348588	0.0361372632	0.0362978	-0.0086189913	0.053351774	-0.1299579027	0.0726815898	-0.0237235119	-0.0953918593	0.003681715	-0.0086018468	0.0277041195	0.0662069661	-0.0069363506	-0.0329827896	-0.0313576691	-0.0588479352	0.1352990927	-0.0696673845	-0.1227959221	-0.0699320959	0.0207827419	0.0162162551	0.0044497957	-0.0543519998	0.0230197351	-0.0350111808	-0.0838916772	0.0118160305	-0.0584636718	0.1413971945	-0.0351318925	0.1718375791	-0.0256622384	-0.0570984549	-0.1627868366	-0.113259532	-0.0759277548	-0.006381391	0.0474199372	-0.1894166774	0.0868483203	0.013672267	0.075779083	-0.0511850409	0.0162134339	0.0675359704	-0.1299948884	-0.0354037903	0.0620166635	-0.0796906153	0.0857452454	0.0553174592	-0.0213557519	-0.1230673896	-0.0559552747	-0.01065919	0.0031252489	0.1482691663	0.1022424012	0.0	0.000338272	0.0001869159999999	1.1442794598399998e-07	3.493759105599999e-08	0.01053	-0.0161963	0.0001108808999999	0.00026232013369	0.0722687	0.0152996	0.00023407776016	0.00522276499969	0.000594328	9.7787e-05	9.562297369e-09	3.53225771584e-07	1.43204e-05	3.4241899999999995e-05	2.0507385616e-10	1.1725077156099996e-09	8.168e-05	3.3239300000000005e-05	6.6716224000000005e-09	1.1048510644900004e-09
9254.13711806258	6.5613219026854495	85639053.79990359	43.05094511065981	7643.4106328338685	-1.6159542091418189	58421726.10211784	2.6113080060431613	6654.712985087263	8.693313978560582	75.57370792983681	44285204.91388904	6664.723738294262	9941.594468059577	1.056044	38.392891	0.0631036879999999	0.0320199	0.0979516461	-0.0449081061	0.0600908519	-0.1096967045	0.1975641268	-0.0489005572	-0.1331837809	-0.0655691881	-0.1475529511	-0.1724238439	-0.0669621693	0.0580846938	-0.0611549263	-0.0207264781	0.0934344421	-0.0647378145	0.1050430134	0.0314543273	-0.0169205789	0.2407609033	-0.0628524164	-0.0775252152	0.0103702441	0.0980146952	-0.0548932824	-0.024854003	-0.0047755281	-0.0246894271	-0.0085619142	-0.0882601193	-0.0697509332	0.0787062568	-0.0337535794	0.0072998501	-0.0868439096	0.0437107663	0.0018946977	-0.0360376737	0.1685438683	-0.0648397679	0.1021342422	-0.0084251083	0.016530977	-0.0756984011	0.1451735499	0.0379912202	0.0196689845	-0.0660313357	0.0964795632	-0.0499253413	0.0103876445	0.0877815154	-0.015392075	0.115267869	-0.0906582803	-0.053801763	0.1250489276	0.1124241326	-0.1391928285	0.1333721345	-0.0436290779	-0.0491140172	0.1679625521	0.1087735082	-0.0348824164	0.0384772238	0.0475037615	-0.0195975286	-0.154016303	0.0874038651	0.0025106017	0.0444776457	-0.0375520165	-0.1160299276	-0.0684799972	-0.0346565958	-0.1926268686	0.0483627323	-0.0285276157	-0.013718298	-0.0008313926	0.1243458174	-0.0860798288	0.0009588338	-0.0510282988	0.1512307223	0.1315078792	0.0027398314	-0.0121825055	0.0208685651	-0.0004961572	-0.0331391593	-0.0782519823	-0.0996462949	-0.1019540311	0.0461020271	0.0082216722	0.0287496162	-0.0032985883	0.0682282305	0.0018055401	0.1024427379	-0.0937060225	0.0434130194	-0.0085775547	-0.0719978056	-0.0267530605	0.0060046679	-0.0504339236	0.0772226179	0.1318606415	0.0771890438	-0.0367645923	-0.0701638843	0.0369249109	0.1034640597	0.0049414433	-0.1026334156	0.0069432813	-0.050793712	-0.0144601302	0.0070351773	0.0626237642	0.040998227	0.0198925074	0.0854756286	0.000789969	0.0323452874	0.0540678033	0.0599743318	-0.023382478	-0.0995680322	-0.097064411	-0.0014016431	-0.060554206	0.0362864769	-0.0438223171	0.1442073609	0.0934876684	0.1565529844	-0.0999585305	-0.080247011	-0.0427721729	-0.1273649178	-0.0596461961	-0.2203423053	-0.0159618706	0.0393333339	0.1509686185	0.1397624134	0.125890796	-0.0964378483	0.0554930798	0.1172488765	0.1320591152	-0.0624471027	-0.0417840616	-0.0002909496	0.0085846247	0.0015993582	0.0304378512	0.1334274159	-0.0382526659	0.0798731459	0.0729932694	-0.0390482754	-0.0931127459	0.0827328684	-0.0619206194	0.0273408273	-0.0062249739	0.0776124987	-0.1096863608	0.0651753594	0.0437929685	0.0002245307	0.0514440522	0.072572906	0.051179551	0.0247717043	0.0490209499	-0.0283716107	0.0783860114	0.0738110896	0.0845423647	0.0318883049	0.0063871584	-0.0209464962	0.0157018722	-0.0097672948	-0.0319039272	0.0021138173	0.0482422706	0.1438680045	-0.0613510714	0.0952457851	-0.055182393	0.0187266922	-0.0129022037	-0.0455161206	-0.0763679982	0.1234524071	0.1150979995	0.0222472773	0.0398993811	-0.0823114991	-0.0290997401	-0.0709665514	0.0290676502	-0.023942739	-0.042953079	-0.012052015	0.0905423484	-0.0620215234	-0.0136726949	0.028205236	-0.0255046467	0.0252195294	-0.1208403094	-0.2089302589	0.1023383207	0.0788731577	0.072224203	-0.1988123696	0.0417108311	0.0066030649	0.0487699438	0.0910968253	-0.0076436786	0.0464019794	-0.2142764392	0.0259901242	0.0647830296	-0.0308941538	0.0109695364	0.0573503947	0.0109487505	-0.0916972878	-0.0095375984	-0.0140511773	-0.2231901672	0.0083630066	0.1021593834	0.0	0.00763342	0.007295148	5.82691008964e-05	5.3219184341904005e-05	-0.000471015	-0.011001015	2.2185513022500003e-07	0.0001210223310302	0.086426	0.0141572999999999	0.0002004291432899	0.007469453476	0.000178872	-0.000415456	1.7260368793599997e-07	3.1995192384e-08	1.53039e-05	9.835000000000017e-07	2.3420935521000005e-10	9.672722500000033e-13	-0.000114885	-0.000196565	1.3198563224999998e-08	3.8637799225e-08
